49,1015,4
49,1016,5
49,1017,1
49,1035,2
49,1045,4
49,1056,1
49,1065,1
49,1066,4
49,1068,5
49,1077,4
49,1085,5
49,1092,1
50,1009,3
50,1018,5
50,1029,4
50,1033,3
50,1037,3
50,1039,4
50,1068,4
50,1080,4
50,1082,2
50,1093,4
50,1094,2
50,1096,1
50,1097,1
50,1100,1
50,1100,2
51,1003,2
51,1010,1
51,1016,5
51,1052,4
51,1052,1
51,1058,3
51,1068,4
51,1073,3
51,1079,1
51,1087,5
52,1002,3
52,1004,3
52,1004,4
52,1012,1
52,1018,1
52,1031,2
52,1036,3
52,1046,1
52,1049,4
52,1054,4
52,1055,3
52,1065,2
52,1065,1
52,1066,4
52,1067,3
52,1073,2
52,1075,4
52,1076,1
52,1078,1
52,1078,5
52,1100,3
53,1007,1
53,1010,4
53,1019,5
53,1019,3
53,1030,1
53,1034,1
53,1048,3
53,1055,2
53,1066,2
53,1069,5
53,1072,1
53,1073,5
53,1076,2
53,1081,3
53,1086,2
54,1000,2
54,1002,2
54,1005,5
54,1014,3
54,1018,2
54,1020,5
54,1024,1
54,1029,3
54,1041,1
54,1045,2
54,1061,5
54,1070,3
54,1071,4
54,1089,1
54,1092,3
54,1094,2
54,1098,5
55,1016,4
55,1021,5
55,1022,3
55,1023,3
55,1038,3
55,1047,1
55,1049,4
55,1049,4
55,1049,3
55,1059,3
55,1061,5
55,1091,4
55,1093,2
56,1004,1
56,1004,4
56,1004,2
56,1009,3
56,1017,5
56,1018,5
56,1019,2
56,1034,3
56,1041,1
56,1050,5
56,1066,1
56,1068,2
56,1070,2
56,1076,3
56,1085,4
56,1091,2
57,1002,3
57,1005,2
57,1018,2
57,1021,2
57,1025,2
57,1030,1
57,1040,1
57,1050,5
57,1058,5
57,1068,5
57,1073,1
57,1090,2
58,1004,1
58,1012,3
58,1021,4
58,1027,3
58,1041,3
58,1061,2
58,1062,5
58,1068,5
58,1078,3
58,1078,5
58,1082,4
58,1086,3
58,1093,4
58,1093,2
59,1001,1
59,1002,3
59,1006,1
59,1007,1
59,1008,1
59,1011,3
59,1013,4
59,1016,4
59,1034,2
59,1037,1
59,1040,4
59,1048,4
59,1050,2
59,1053,1
59,1072,5
59,1082,1
59,1087,5
59,1090,5
59,1094,4
59,1097,4
60,1042,4
60,1044,3
60,1054,5
60,1058,1
60,1063,4
60,1066,4
60,1080,1
60,1082,2
60,1088,4
60,1091,3
60,1093,1
60,1093,5
61,1000,5
61,1004,4
61,1007,5
61,1010,4
61,1011,2
61,1024,2
61,1025,5
61,1048,3
61,1072,5
61,1077,4
61,1088,5
61,1092,2
61,1095,1
62,1006,3
62,1011,1
62,1017,3
62,1018,1
62,1019,3
62,1020,1
62,1023,3
62,1026,1
62,1030,3
62,1036,5
62,1037,2
62,1039,5
62,1048,3
62,1051,4
62,1053,2
62,1058,3
62,1058,3
62,1061,4
62,1061,1
62,1064,5
62,1071,4
62,1071,5
62,1072,2
62,1075,2
62,1077,5
62,1080,1
62,1083,1
62,1085,1
62,1100,5
62,1100,5
63,1007,2
63,1007,3
63,1014,5
63,1014,3
63,1015,1
63,1019,1
63,1023,1
63,1029,2
63,1038,5
63,1042,1
63,1055,3
63,1066,2
63,1081,4
63,1085,5
63,1086,1
63,1094,4
64,1004,3
64,1024,1
64,1027,2
64,1054,2
64,1055,2
64,1063,2
64,1064,1
64,1068,1
64,1069,5
64,1073,3
64,1095,4
65,1015,4
65,1019,3
65,1022,3
65,1024,4
65,1024,2
65,1031,2
65,1032,5
65,1037,5
65,1041,2
65,1043,3
65,1053,2
65,1055,4
65,1056,2
65,1058,3
65,1058,5
65,1062,2
65,1083,5
65,1090,1
65,1096,5
65,1100,4
66,1000,3
66,1003,2
66,1005,1
66,1009,3
66,1011,4
66,1011,4
66,1016,3
66,1032,1
66,1036,2
66,1057,4
66,1059,4
66,1061,5
66,1064,5
66,1086,3
66,1093,4
67,1006,5
67,1007,4
67,1039,1
67,1057,5
67,1067,1
67,1069,5
67,1069,1
67,1069,5
67,1071,5
67,1073,4
67,1087,2
67,1090,2
67,1095,2
68,1006,1
68,1015,5
68,1025,4
68,1029,3
68,1033,4
68,1039,2
68,1043,2
68,1044,1
68,1046,2
68,1072,4
68,1076,5
68,1078,1
68,1083,2
68,1090,5
68,1091,3
68,1099,3
69,1017,1
69,1023,4
69,1024,1
69,1028,3
69,1032,4
69,1034,4
69,1038,1
69,1042,2
69,1065,2
69,1065,4
69,1068,5
69,1075,2
69,1086,1
69,1100,5
70,1001,3
70,1002,5
70,1004,3
70,1008,5
70,1011,1
70,1017,3
70,1022,3
70,1030,4
70,1033,2
70,1033,4
70,1055,4
70,1061,3
70,1062,5
70,1068,3
70,1076,2
70,1083,1
70,1091,3
71,1022,4
71,1024,4
71,1024,5
71,1025,4
71,1028,2
71,1033,3
71,1035,2
71,1037,1
71,1039,4
71,1049,3
71,1061,5
71,1062,4
71,1070,5
71,1074,5
71,1081,3
71,1082,3
72,1002,3
72,1030,4
72,1033,5
72,1034,2
72,1035,2
72,1042,4
72,1066,1
72,1069,2
72,1073,1
72,1074,3
72,1087,4
72,1095,3
72,1097,4
72,1097,2
73,1024,5
73,1030,5
73,1032,5
73,1049,3
73,1055,4
73,1061,1
73,1063,2
73,1066,4
73,1072,3
73,1074,2
73,1081,2
73,1090,5
73,1093,2
73,1098,4
74,1002,4
74,1012,4
74,1013,3
74,1026,1
74,1029,5
74,1034,4
74,1035,1
74,1040,2
74,1047,2
74,1058,3
74,1059,2
74,1061,4
74,1065,3
74,1069,2
74,1070,4
74,1070,2
74,1077,3
74,1079,1
74,1089,3
74,1094,5
75,1001,5
75,1005,5
75,1010,3
75,1023,3
75,1023,2
75,1023,1
75,1024,1
75,1027,2
75,1030,5
75,1035,1
75,1037,3
75,1039,5
75,1050,3
75,1076,5
75,1082,1
75,1094,1
75,1096,2
76,1016,2
76,1019,4
76,1020,3
76,1021,2
76,1025,1
76,1037,3
76,1042,5
76,1046,4
76,1070,5
76,1077,4
76,1078,2
76,1080,4
76,1089,4
76,1095,3
77,1021,1
77,1023,5
77,1026,1
77,1026,1
77,1031,5
77,1042,3
77,1044,5
77,1049,4
77,1054,1
77,1055,1
77,1058,4
77,1058,1
77,1067,4
77,1068,3
78,1006,3
78,1016,5
78,1019,5
78,1020,2
78,1034,1
78,1037,5
78,1042,1
78,1061,5
78,1061,3
78,1063,1
78,1064,2
78,1067,1
78,1079,4
78,1083,1
78,1089,3
78,1090,4
78,1096,1
78,1098,3
78,1098,5
79,1015,1
79,1020,4
79,1032,1
79,1034,2
79,1035,5
79,1042,4
79,1046,5
79,1064,3
79,1071,5
79,1074,5
79,1080,4
79,1084,2
79,1090,4
79,1091,3
80,1031,2
80,1031,3
80,1034,1
80,1035,2
80,1044,5
80,1074,1
80,1081,1
80,1082,4
80,1089,3
81,1007,4
81,1010,4
81,1011,1
81,1021,4
81,1025,3
81,1029,1
81,1038,5
81,1050,1
81,1059,3
81,1062,5
81,1068,5
81,1071,1
81,1073,1
81,1075,4
81,1078,2
81,1081,1
81,1090,2
82,1004,2
82,1005,5
82,1005,5
82,1017,3
82,1017,2
82,1037,2
82,1037,2
82,1040,2
82,1043,3
82,1043,1
82,1048,5
82,1067,4
82,1076,5
82,1086,2
82,1088,4
82,1090,2
82,1094,3
83,1001,3
83,1018,4
83,1019,1
83,1028,1
83,1033,3
83,1045,5
83,1062,1
83,1062,3
83,1068,4
83,1068,3
83,1098,3
84,1001,3
84,1004,2
84,1007,1
84,1018,2
84,1020,1
84,1030,3
84,1046,5
84,1061,3
84,1061,4
84,1061,4
84,1063,1
84,1064,4
84,1068,4
84,1071,4
84,1071,2
84,1074,4
84,1086,3
84,1092,3
84,1096,2
85,1002,4
85,1012,4
85,1019,4
85,1062,1
85,1066,3
85,1075,3
85,1080,5
85,1081,2
85,1086,2
85,1088,3
85,1094,4
85,1095,3
86,1017,3
86,1029,1
86,1030,2
86,1031,1
86,1032,4
86,1034,3
86,1042,5
86,1051,2
86,1052,1
86,1059,3
86,1064,1
86,1078,1
86,1079,2
86,1095,2
86,1099,1
87,1000,4
87,1004,3
87,1039,2
87,1051,3
87,1053,4
87,1054,4
87,1056,3
87,1060,1
87,1092,1
88,1003,4
88,1007,4
88,1016,1
88,1024,3
88,1025,3
88,1025,2
88,1033,1
88,1045,5
88,1048,3
88,1048,5
88,1050,1
88,1060,4
88,1066,4
88,1084,5
88,1091,5
88,1098,4
89,1000,4
89,1003,1
89,1017,4
89,1018,3
89,1028,1
89,1031,5
89,1032,4
89,1039,3
89,1039,5
89,1042,1
89,1051,1
89,1055,4
89,1065,1
89,1068,5
89,1086,5
89,1094,4
90,1000,3
90,1008,1
90,1020,4
90,1028,2
90,1028,2
90,1030,1
90,1045,2
90,1054,4
90,1056,4
90,1062,3
90,1068,4
90,1069,1
90,1071,1
90,1079,5
90,1079,3
90,1094,2
90,1094,5
91,1006,1
91,1011,4
91,1017,3
91,1024,2
91,1029,2
91,1030,1
91,1031,5
91,1044,3
91,1047,4
91,1052,5
91,1054,2
91,1056,4
91,1060,1
91,1061,4
91,1062,2
91,1063,2
91,1067,3
91,1068,1
91,1068,4
91,1069,4
91,1075,5
91,1090,4
91,1092,3
92,1007,2
92,1016,4
92,1017,4
92,1022,1
92,1029,2
92,1030,4
92,1032,2
92,1033,1
92,1034,3
92,1053,2
92,1059,2
92,1072,1
92,1086,1
93,1001,3
93,1001,4
93,1001,3
93,1005,3
93,1005,5
93,1008,4
93,1013,4
93,1021,4
93,1026,5
93,1028,4
93,1030,2
93,1039,3
93,1040,2
93,1042,1
93,1061,3
93,1066,2
93,1067,4
93,1071,2
94,1003,1
94,1006,2
94,1012,4
94,1015,2
94,1015,5
94,1036,2
94,1036,3
94,1037,4
94,1039,5
94,1057,3
94,1062,3
94,1069,3
94,1072,4
94,1075,2
94,1087,1
94,1088,3
94,1095,1
94,1095,3
95,1006,3
95,1011,3
95,1012,3
95,1022,5
95,1025,3
95,1025,1
95,1026,1
95,1032,4
95,1034,5
95,1037,2
95,1041,3
95,1047,1
95,1048,1
95,1051,2
95,1057,3
95,1068,4
95,1070,2
95,1086,4
95,1092,5
95,1099,2
96,1004,4
96,1022,5
96,1033,2
96,1035,3
96,1040,4
96,1051,4
96,1059,3
96,1068,1
96,1085,3
96,1094,1
96,1099,4
97,1002,5
97,1015,5
97,1027,5
97,1032,3
97,1035,1
97,1053,1
97,1061,4
97,1067,1
97,1073,3
97,1080,3
97,1086,5
97,1093,2
97,1096,2
97,1096,1
98,1011,4
98,1012,5
98,1025,3
98,1031,5
98,1045,2
98,1046,3
98,1055,5
98,1064,5
98,1073,4
98,1087,4
98,1090,5
98,1090,3
98,1091,4
98,1100,5
98,1100,2
99,1003,5
99,1005,4
99,1042,2
99,1060,2
99,1062,1
99,1065,1
99,1067,2
99,1069,2
99,1079,4
99,1097,3
99,1100,4
100,1014,4
100,1016,4
100,1019,4
100,1030,5
100,1046,5
100,1046,4
100,1049,5
100,1058,4
100,1079,5
100,1083,2
100,1093,5
100,1097,5
101,1005,4
101,1012,2
101,1017,4
101,1042,3
101,1049,4
101,1058,2
101,1059,4
101,1061,1
101,1065,2
101,1073,1
101,1080,2
101,1085,1
101,1088,2
101,1090,4
101,1097,1
102,1006,1
102,1011,4
102,1025,3
102,1031,5
102,1032,1
102,1040,4
102,1042,2
102,1052,4
102,1055,3
102,1061,1
102,1064,4
102,1072,2
102,1078,5
102,1080,4
102,1084,1
102,1094,5
102,1099,2
102,1100,3
103,1001,4
103,1006,4
103,1006,2
103,1033,4
103,1038,5
103,1043,4
103,1043,2
103,1056,1
103,1057,3
103,1060,1
103,1079,2
103,1085,5
103,1096,1
103,1100,2
104,1032,3
104,1038,2
104,1041,5
104,1053,2
104,1061,2
104,1070,3
104,1077,4
104,1095,4
104,1097,1
105,1021,3
105,1030,5
105,1038,4
105,1039,4
105,1072,4
105,1075,1
105,1084,3
105,1086,5
105,1093,2
105,1097,4
106,1011,4
106,1029,1
106,1040,1
106,1050,3
106,1059,3
106,1064,1
106,1065,1
106,1067,3
106,1085,2
106,1096,3
106,1100,3
107,1015,2
107,1033,1
107,1033,4
107,1035,4
107,1042,5
107,1044,4
107,1082,3
107,1085,5
107,1093,4
107,1094,1
107,1094,3
107,1097,4
107,1098,4
107,1100,4
108,1011,5
108,1012,4
108,1014,5
108,1031,2
108,1036,4
108,1050,2
108,1059,5
108,1060,3
108,1067,4
108,1068,4
108,1090,1
108,1090,4
108,1092,3
109,1004,4
109,1012,4
109,1028,3
109,1030,5
109,1038,4
109,1038,1
109,1070,1
109,1070,4
109,1076,3
109,1092,2
110,1002,3
110,1006,4
110,1017,3
110,1021,4
110,1028,1
110,1033,1
110,1035,5
110,1040,5
110,1045,2
110,1052,5
110,1069,5
110,1072,5
110,1079,4
110,1083,3
110,1088,2
110,1091,4
110,1095,3
110,1097,3
110,1098,1
111,1000,3
111,1003,3
111,1008,2
111,1013,2
111,1015,1
111,1017,2
111,1067,3
111,1075,3
111,1078,1
111,1081,2
111,1092,5
111,1092,4
111,1100,3
112,1002,2
112,1016,4
112,1021,2
112,1029,4
112,1035,3
112,1047,1
112,1047,4
112,1051,4
112,1065,2
112,1067,1
112,1070,1
112,1076,1
112,1085,3
113,1000,2
113,1011,5
113,1012,1
113,1034,4
113,1037,5
113,1037,5
113,1041,2
113,1049,1
113,1058,4
113,1062,3
113,1079,5
113,1084,1
113,1089,2
113,1099,1
114,1001,1
114,1015,4
114,1016,5
114,1019,2
114,1021,4
114,1029,4
114,1030,5
114,1050,2
114,1056,2
114,1060,1
114,1075,2
114,1076,3
114,1080,3
114,1091,5
114,1094,3
114,1094,4
115,1001,5
115,1001,1
115,1013,4
115,1014,1
115,1017,2
115,1025,3
115,1034,5
115,1053,4
115,1054,4
115,1072,5
115,1090,5
115,1090,1
116,1013,1
116,1013,3
116,1018,5
116,1022,5
116,1022,4
116,1037,3
116,1042,1
116,1047,3
116,1048,2
116,1066,1
116,1077,1
117,1000,5
117,1002,5
117,1027,5
117,1039,4
117,1044,1
117,1047,4
117,1057,4
117,1068,2
117,1081,5
117,1083,5
117,1084,1
117,1096,2
118,1001,4
118,1011,5
118,1034,3
118,1049,3
118,1051,5
118,1054,3
118,1058,4
118,1065,3
118,1066,2
118,1070,4
118,1073,5
118,1077,1
118,1093,5
118,1100,1
119,1003,5
119,1006,5
119,1006,4
119,1012,2
119,1020,4
119,1027,2
119,1030,4
119,1035,4
119,1044,2
119,1053,4
119,1079,1
119,1100,4
120,1002,1
120,1002,1
120,1003,5
120,1005,5
120,1019,5
120,1020,1
120,1021,3
120,1021,5
120,1040,3
120,1067,1
120,1072,5
120,1084,2
120,1094,2
120,1095,2
121,1006,4
121,1011,2
121,1015,1
121,1020,3
121,1020,2
121,1028,5
121,1029,4
121,1031,5
121,1042,4
121,1046,4
121,1052,3
121,1055,4
121,1058,4
121,1068,1
121,1071,3
121,1074,4
121,1077,2
121,1082,1
121,1083,1
121,1086,3
121,1087,4
121,1095,5
122,1002,2
122,1002,1
122,1006,1
122,1007,2
122,1008,3
122,1031,3
122,1033,1
122,1048,5
122,1049,3
122,1058,2
122,1062,4
122,1064,4
122,1068,5
122,1068,3
122,1080,4
122,1087,5
123,1000,2
123,1003,5
123,1009,3
123,1028,5
123,1038,3
123,1042,5
123,1053,4
123,1057,5
123,1066,3
123,1070,4
123,1076,4
123,1087,3
124,1004,1
124,1016,2
124,1016,5
124,1025,2
124,1027,2
124,1032,1
124,1034,3
124,1038,2
124,1039,3
124,1043,3
124,1046,4
124,1048,5
124,1057,2
124,1083,3
124,1092,1
124,1100,3
125,1033,5
125,1035,1
125,1039,5
125,1042,3
125,1053,3
125,1062,1
125,1064,4
125,1066,3
125,1067,4
125,1069,1
125,1071,1
125,1082,2
125,1083,1
126,1000,5
126,1001,1
126,1012,2
126,1025,1
126,1028,1
126,1045,4
126,1046,2
126,1049,1
126,1055,2
126,1055,1
126,1059,4
126,1064,1
126,1069,1
126,1073,5
126,1079,3
126,1095,3
127,1006,3
127,1008,1
127,1009,2
127,1029,4
127,1036,2
127,1039,5
127,1047,4
127,1091,1
127,1097,5
128,1006,2
128,1012,5
128,1014,2
128,1026,4
128,1029,2
128,1038,3
128,1050,2
128,1084,3
128,1100,2
129,1004,2
129,1015,2
129,1020,2
129,1025,2
129,1027,3
129,1038,4
129,1047,1
129,1068,2
129,1093,2
129,1098,2
130,1022,1
130,1036,2
130,1042,5
130,1045,3
130,1054,5
130,1063,2
130,1071,5
130,1076,2
130,1080,2
130,1092,2
131,1003,5
131,1009,4
131,1016,5
131,1017,3
131,1019,1
131,1037,4
131,1047,1
131,1048,5
131,1052,4
131,1053,2
131,1053,3
131,1054,3
131,1067,2
131,1073,4
131,1080,4
131,1088,2
131,1095,3
132,1009,1
132,1018,4
132,1042,1
132,1043,1
132,1049,1
132,1049,3
132,1070,1
132,1079,3
132,1084,2
132,1095,3
132,1097,5
133,1000,3
133,1003,3
133,1005,2
133,1006,3
133,1009,1
133,1010,2
133,1012,5
133,1013,1
133,1027,4
133,1033,3
133,1033,4
133,1038,2
133,1043,4
133,1067,1
133,1070,5
133,1071,5
133,1084,1
133,1099,1
133,1099,5
134,1007,2
134,1014,4
134,1019,5
134,1028,2
134,1067,3
134,1090,3
135,1016,5
135,1018,3
135,1032,3
135,1042,4
135,1049,5
135,1058,5
135,1072,1
135,1079,2
135,1086,3
